label,message,length,punct
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,Multiple failed login attempts detected. Verify your account information now to maintain access and prevent permanent suspension.,129,2
spam,Multiple failed login attempts detected. Verify your account information now to maintain access and prevent permanent suspension.,129,2
spam,We detected suspicious activity on your bank account. Click here immediately to verify your identity and secure your account before it's frozen.,144,2
spam,Multiple failed login attempts detected. Verify your account information now to maintain access and prevent permanent suspension.,129,2
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,We detected suspicious activity on your bank account. Click here immediately to verify your identity and secure your account before it's frozen.,144,2
spam,Multiple failed login attempts detected. Verify your account information now to maintain access and prevent permanent suspension.,129,2
spam,Your account will be suspended in 24 hours due to failed verification. Click here to confirm your details and prevent closure.,126,2
spam,We detected suspicious activity on your bank account. Click here immediately to verify your identity and secure your account before it's frozen.,144,2
spam,Multiple failed login attempts detected. Verify your account information now to maintain access and prevent permanent suspension.,129,2
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,We detected suspicious activity on your bank account. Click here immediately to verify your identity and secure your account before it's frozen.,144,2
spam,We detected suspicious activity on your bank account. Click here immediately to verify your identity and secure your account before it's frozen.,144,2
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,We detected suspicious activity on your bank account. Click here immediately to verify your identity and secure your account before it's frozen.,144,2
spam,Your account will be suspended in 24 hours due to failed verification. Click here to confirm your details and prevent closure.,126,2
spam,Your account will be suspended in 24 hours due to failed verification. Click here to confirm your details and prevent closure.,126,2
spam,Your email account shows signs of unauthorized access. Verify your login credentials within 24 hours to prevent account suspension.,131,2
spam,Your email account shows signs of unauthorized access. Verify your login credentials within 24 hours to prevent account suspension.,131,2
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,We detected suspicious activity on your bank account. Click here immediately to verify your identity and secure your account before it's frozen.,144,2
spam,Your email account shows signs of unauthorized access. Verify your login credentials within 24 hours to prevent account suspension.,131,2
spam,Multiple failed login attempts detected. Verify your account information now to maintain access and prevent permanent suspension.,129,2
spam,We detected suspicious activity on your bank account. Click here immediately to verify your identity and secure your account before it's frozen.,144,2
spam,Your email account shows signs of unauthorized access. Verify your login credentials within 24 hours to prevent account suspension.,131,2
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,Your account will be suspended in 24 hours due to failed verification. Click here to confirm your details and prevent closure.,126,2
spam,Multiple failed login attempts detected. Verify your account information now to maintain access and prevent permanent suspension.,129,2
spam,Your account will be suspended in 24 hours due to failed verification. Click here to confirm your details and prevent closure.,126,2
spam,Your email account shows signs of unauthorized access. Verify your login credentials within 24 hours to prevent account suspension.,131,2
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,Multiple failed login attempts detected. Verify your account information now to maintain access and prevent permanent suspension.,129,2
spam,Your account will be suspended in 24 hours due to failed verification. Click here to confirm your details and prevent closure.,126,2
spam,Your account will be suspended in 24 hours due to failed verification. Click here to confirm your details and prevent closure.,126,2
spam,Your email account shows signs of unauthorized access. Verify your login credentials within 24 hours to prevent account suspension.,131,2
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,Your account will be suspended in 24 hours due to failed verification. Click here to confirm your details and prevent closure.,126,2
spam,Your email account shows signs of unauthorized access. Verify your login credentials within 24 hours to prevent account suspension.,131,2
spam,We detected suspicious activity on your bank account. Click here immediately to verify your identity and secure your account before it's frozen.,144,2
spam,Security breach detected on your account. Click the link below to confirm your identity and change your password immediately.,125,2
spam,Multiple failed login attempts detected. Verify your account information now to maintain access and prevent permanent suspension.,129,2
spam,"New government loan program provides $26,798 to qualified individuals. No credit check, approval in 1 hour!",107,4
spam,"New government loan program provides $36,611 to qualified individuals. No credit check, approval in 1 hour!",107,4
spam,Guaranteed credit repair! We'll boost your score to 800+ in 30 days or your money back. Processing fee $363 applies.,116,3
spam,"Eliminate up to 90% of your debt with our government program. Reduce $98,842 debt to just $15,155. Call now!",108,5
spam,"New government loan program provides $16,140 to qualified individuals. No credit check, approval in 1 hour!",107,4
spam,"Bad credit doesn't matter! Get approved for $61,122 loan today. Simple application, funds in 24 hours guaranteed.",113,5
spam,"Congratulations! You're pre-approved for a $68,973 personal loan at 0% interest. No credit check required. Apply now!",117,5
spam,"New government loan program provides $18,068 to qualified individuals. No credit check, approval in 1 hour!",107,4
spam,Guaranteed credit repair! We'll boost your score to 800+ in 30 days or your money back. Processing fee $590 applies.,116,3
spam,"New government loan program provides $19,664 to qualified individuals. No credit check, approval in 1 hour!",107,4
spam,"Bad credit doesn't matter! Get approved for $63,537 loan today. Simple application, funds in 24 hours guaranteed.",113,5
spam,"Congratulations! You're pre-approved for a $66,913 personal loan at 0% interest. No credit check required. Apply now!",117,5
spam,"Congratulations! You're pre-approved for a $41,314 personal loan at 0% interest. No credit check required. Apply now!",117,5
spam,Guaranteed credit repair! We'll boost your score to 800+ in 30 days or your money back. Processing fee $445 applies.,116,3
spam,"New government loan program provides $16,727 to qualified individuals. No credit check, approval in 1 hour!",107,4
spam,"New government loan program provides $38,529 to qualified individuals. No credit check, approval in 1 hour!",107,4
spam,"Bad credit doesn't matter! Get approved for $62,849 loan today. Simple application, funds in 24 hours guaranteed.",113,5
spam,"Bad credit doesn't matter! Get approved for $60,898 loan today. Simple application, funds in 24 hours guaranteed.",113,5
spam,"New government loan program provides $20,415 to qualified individuals. No credit check, approval in 1 hour!",107,4
spam,Guaranteed credit repair! We'll boost your score to 800+ in 30 days or your money back. Processing fee $531 applies.,116,3
